date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-05-12,-100.0,-100.0,-0.6709872,-100.0,-1.0
2020-05-13,-100.0,-100.0,1.9785278,-98.02147,-0.9802147
2020-05-14,-99.98,-99.98,-1.4338601,-100.0,-1.0
2020-05-15,-99.96,-99.96,-0.7183553,-100.0,-1.0
2020-05-16,-99.96,-99.96,1.0153737,-98.944626,-0.9894463
2020-05-17,-99.96,-99.96,0.053268556,-99.90673,-0.9990673
2020-05-18,-99.19,-99.19,2.1744044,-97.015594,-0.97015595
2020-05-19,-99.36,-99.36,0.20471357,-99.15529,-0.9915529
2020-05-20,-98.63,-98.63,-0.68758744,-99.31758,-0.9931758
2020-05-21,-99.12,-99.12,-0.40999737,-99.53,-0.9953
2020-05-22,-99.51,-99.51,-1.184879,-100.0,-1.0
2020-05-23,-99.5,-99.5,-1.3874369,-100.0,-1.0
2020-05-24,-99.72,-99.72,0.6845658,-99.03544,-0.99035436
2020-05-25,-99.66,-99.66,0.63108975,-99.028915,-0.99028915
2020-05-26,-99.25,-99.25,1.4057654,-97.84424,-0.9784424
2020-05-27,-98.69,-98.69,-0.81942874,-99.50943,-0.9950943
2020-05-28,-98.78,-98.78,1.8342069,-96.94579,-0.9694579
2020-05-29,-99.27,-99.27,-0.3120752,-99.58207,-0.9958207
2020-05-30,-99.22,-99.22,1.7096548,-97.510345,-0.97510344
2020-05-31,-99.52,-99.52,-0.4699635,-99.98996,-0.9998996
2020-06-01,-99.31,-99.31,-0.79866356,-100.0,-1.0
2020-06-02,-99.32,-99.32,0.2712427,-99.04876,-0.9904876
2020-06-03,-99.33,-99.33,1.1200581,-98.209946,-0.9820995
2020-06-04,-99.3,-99.3,0.1748408,-99.12516,-0.9912516
2020-06-05,-99.62,-99.62,-0.63582754,-100.0,-1.0
2020-06-06,-99.49,-99.49,-1.4564346,-100.0,-1.0
2020-06-07,-99.43,-99.43,-1.5219151,-100.0,-1.0
2020-06-08,-99.77,-99.77,0.5458649,-99.22413,-0.99224126
2020-06-09,-99.45,-99.45,1.0747324,-98.37527,-0.98375267
2020-06-10,-99.15,-99.15,-0.178408,-99.32841,-0.99328405
2020-06-11,-99.17,-99.17,-1.1666561,-100.0,-1.0
2020-06-12,-99.62,-99.62,0.9480392,-98.67197,-0.98671967
2020-06-13,-99.59,-99.59,-1.3903837,-100.0,-1.0
2020-06-14,-99.58,-99.58,-0.77432287,-100.0,-1.0
2020-06-15,-99.65,-99.65,0.6743652,-98.97564,-0.9897564
2020-06-16,-99.67,-99.67,-2.4434352,-100.0,-1.0
2020-06-17,-99.59,-99.59,0.41955993,-99.17043,-0.99170434
2020-06-18,-99.24,-99.24,-0.63160557,-99.871605,-0.99871606
2020-06-19,-99.72,-99.72,0.11866716,-99.60133,-0.99601334
2020-06-20,-99.63,-99.63,-0.08220452,-99.712204,-0.99712205
2020-06-21,-99.77,-99.77,0.21947664,-99.55052,-0.9955052
2020-06-22,-97.45,-97.45,0.75380343,-96.69619,-0.9669619
2020-06-23,-96.53,-96.53,-0.8235161,-97.353516,-0.9735352
2020-06-24,-95.96,-95.96,1.5430487,-94.416954,-0.9441695
2020-06-25,-94.93,-94.93,0.78846747,-94.14153,-0.9414153
2020-06-26,-93.73,-93.73,0.9162119,-92.81379,-0.9281379
2020-06-27,-94.84,-94.84,1.2649294,-93.575066,-0.93575066
2020-06-28,-94.59,-94.59,0.85524446,-93.73475,-0.9373475
2020-06-29,-95.19,-95.19,0.91658765,-94.273415,-0.9427341
2020-06-30,-94.42,-94.42,0.08208734,-94.33791,-0.94337916
2020-07-01,-94.28,-94.28,-1.5493381,-95.82934,-0.9582934
2020-07-02,-89.52,-89.52,-0.14664589,-89.66664,-0.8966664
2020-07-03,-93.94,-93.94,-0.8356183,-94.77562,-0.9477562
2020-07-04,-92.18,-92.18,-1.5449597,-93.72496,-0.9372496
2020-07-05,-92.6,-92.6,0.28065467,-92.31934,-0.92319345
2020-07-06,-96.22,-96.22,-0.6173896,-96.83739,-0.9683739
2020-07-07,-94.24,-94.24,-1.1182678,-95.35827,-0.9535827
2020-07-08,-95.07,-95.07,-1.132598,-96.2026,-0.962026
2020-07-09,-91.97,-91.97,0.29147494,-91.67853,-0.9167853
2020-07-10,-98.4,-98.4,0.38948298,-98.01052,-0.9801052
2020-07-11,-91.95,-91.95,1.4360607,-90.51394,-0.9051394
2020-07-12,-89.23,-89.23,-0.015109981,-89.24511,-0.8924511
2020-07-13,-93.34,-93.34,1.131337,-92.20866,-0.92208654
2020-07-14,-92.1,-92.1,1.5227237,-90.57728,-0.9057728
2020-07-15,-91.84,-91.84,1.2489684,-90.59103,-0.90591025
2020-07-16,-90.7,-90.7,-2.5684907,-93.268486,-0.93268484
2020-07-17,-90.15,-90.15,1.3342314,-88.81577,-0.8881577
2020-07-18,-87.83,-87.83,0.3687944,-87.461205,-0.87461203
2020-07-19,-89.73,-89.73,0.46017462,-89.26983,-0.8926983
2020-07-20,-93.6,-93.6,0.403117,-93.196884,-0.93196887
2020-07-21,-92.03,-92.03,0.41563717,-91.614365,-0.91614366
2020-07-22,-95.68,-95.68,0.3468529,-95.333145,-0.9533315
2020-07-23,-93.64,-93.64,-0.38974506,-94.02975,-0.9402975
2020-07-24,-90.55,-90.55,-2.0649917,-92.615,-0.92614996
2020-07-25,-86.35,-86.35,-0.11827084,-86.46827,-0.8646827
2020-07-26,-89.14,-89.14,-0.8727749,-90.01277,-0.9001277
2020-07-27,-92.77,-92.77,1.1729528,-91.597046,-0.91597044
2020-07-28,-92.02,-92.02,-0.31357244,-92.33357,-0.92333573
2020-07-29,-90.65,-90.65,0.09064615,-90.55936,-0.9055936
2020-07-30,-91.22,-91.22,-0.9225897,-92.14259,-0.92142594
2020-07-31,-88.58,-88.58,-0.5544865,-89.13449,-0.8913449
2020-08-01,-85.06,-85.06,-0.012523787,-85.072525,-0.85072523
2020-08-02,-88.23,-88.23,-1.6129735,-89.84298,-0.8984298
2020-08-03,-91.35,-91.35,0.3265149,-91.02348,-0.9102348
2020-08-04,-96.99,-96.99,-0.11518419,-97.10518,-0.9710518
2020-08-05,-88.56,-88.56,-1.2875768,-89.84757,-0.8984757
