date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-03-30,-100.0,-100.0,-0.068521716,-100.0,-1.0
2020-03-31,-100.0,-100.0,-0.014196525,-100.0,-1.0
2020-04-01,-100.0,-100.0,-0.010806433,-100.0,-1.0
2020-04-02,-100.0,-100.0,0.03670662,-99.963295,-0.99963295
2020-04-03,-100.0,-100.0,0.014568687,-99.98543,-0.99985427
2020-04-04,-100.0,-100.0,0.02411877,-99.97588,-0.99975884
2020-04-05,-100.0,-100.0,-0.044374656,-100.0,-1.0
2020-04-06,-100.0,-100.0,-0.00879674,-100.0,-1.0
2020-04-07,-100.0,-100.0,0.053207587,-99.94679,-0.9994679
2020-04-08,-100.0,-100.0,0.101357594,-99.89864,-0.9989864
2020-04-09,-100.0,-100.0,-0.08545145,-100.0,-1.0
2020-04-10,-100.0,-100.0,0.10274841,-99.897255,-0.99897254
2020-04-11,-100.0,-100.0,0.09134314,-99.90865,-0.99908656
2020-04-12,-100.0,-100.0,0.053026777,-99.946976,-0.99946976
2020-04-13,-100.0,-100.0,0.017948324,-99.98205,-0.9998205
2020-04-14,-100.0,-100.0,-0.02130561,-100.0,-1.0
2020-04-15,-100.0,-100.0,0.09895432,-99.90105,-0.99901044
2020-04-16,-100.0,-100.0,0.13304065,-99.86696,-0.99866956
2020-04-17,-100.0,-100.0,0.122275054,-99.87772,-0.9987772
2020-04-18,-100.0,-100.0,0.0892547,-99.91074,-0.9991074
2020-04-19,-100.0,-100.0,0.02425503,-99.975746,-0.99975747
2020-04-20,-100.0,-100.0,-0.082007304,-100.0,-1.0
2020-04-21,-100.0,-100.0,-0.0003022973,-100.0,-1.0
2020-04-22,-100.0,-100.0,0.04455426,-99.955444,-0.99955446
2020-04-23,-100.0,-100.0,-0.08743973,-100.0,-1.0
2020-04-24,-100.0,-100.0,0.026816517,-99.97318,-0.99973184
2020-04-25,-100.0,-100.0,0.029174395,-99.970825,-0.99970824
2020-04-26,-100.0,-100.0,0.047239684,-99.95276,-0.9995276
2020-04-27,-100.0,-100.0,-0.08036483,-100.0,-1.0
2020-04-28,-100.0,-100.0,-0.044909053,-100.0,-1.0
2020-04-29,-100.0,-100.0,-0.029620398,-100.0,-1.0
2020-04-30,-100.0,-100.0,-0.079393215,-100.0,-1.0
2020-05-01,-100.0,-100.0,0.118049055,-99.88195,-0.99881953
2020-05-02,-100.0,-100.0,-0.033656936,-100.0,-1.0
2020-05-03,-100.0,-100.0,0.022326821,-99.97768,-0.9997768
2020-05-04,-100.0,-100.0,-0.017549045,-100.0,-1.0
2020-05-05,-100.0,-100.0,0.10746863,-99.89253,-0.9989253
2020-05-06,-100.0,-100.0,0.0896115,-99.910385,-0.99910384
2020-05-07,-100.0,-100.0,0.042984974,-99.957016,-0.99957013
2020-05-08,-100.0,-100.0,-0.14954989,-100.0,-1.0
2020-05-09,-100.0,-100.0,0.0035311515,-99.99647,-0.99996465
2020-05-10,-100.0,-100.0,0.046401057,-99.9536,-0.999536
2020-05-11,-99.98,-99.98,0.06813781,-99.911865,-0.9991186
2020-05-12,-100.0,-100.0,-0.0419367,-100.0,-1.0
2020-05-13,-100.0,-100.0,0.12365799,-99.87634,-0.99876344
2020-05-14,-99.98,-99.98,-0.089616254,-100.0,-1.0
2020-05-15,-99.96,-99.96,-0.044897206,-100.0,-1.0
2020-05-16,-99.96,-99.96,0.06346086,-99.89654,-0.9989654
2020-05-17,-99.96,-99.96,0.0033292847,-99.95667,-0.99956673
2020-05-18,-99.19,-99.19,0.13590027,-99.0541,-0.990541
2020-05-19,-99.36,-99.36,0.012794598,-99.347206,-0.99347204
2020-05-20,-98.63,-98.63,-0.042974215,-98.67297,-0.98672974
2020-05-21,-99.12,-99.12,-0.025624836,-99.14563,-0.9914563
2020-05-22,-99.51,-99.51,-0.074054934,-99.58406,-0.9958406
2020-05-23,-99.5,-99.5,-0.086714804,-99.586716,-0.99586713
2020-05-24,-99.72,-99.72,0.04278536,-99.677216,-0.99677217
2020-05-25,-99.66,-99.66,0.03944311,-99.62056,-0.99620557
2020-05-26,-99.25,-99.25,0.08786034,-99.16214,-0.9916214
2020-05-27,-98.69,-98.69,-0.051214296,-98.74122,-0.9874122
2020-05-28,-98.78,-98.78,0.11463793,-98.66536,-0.98665357
2020-05-29,-99.27,-99.27,-0.0195047,-99.289505,-0.99289507
2020-05-30,-99.22,-99.22,0.106853426,-99.11315,-0.99113154
2020-05-31,-99.52,-99.52,-0.029372718,-99.54937,-0.9954937
2020-06-01,-99.31,-99.31,-0.049916472,-99.35992,-0.9935992
2020-06-02,-99.32,-99.32,0.01695267,-99.30305,-0.9930305
2020-06-03,-99.33,-99.33,0.07000363,-99.259995,-0.99259996
2020-06-04,-99.3,-99.3,0.01092755,-99.28908,-0.9928908
2020-06-05,-99.62,-99.62,-0.03973922,-99.659744,-0.99659747
2020-06-06,-99.49,-99.49,-0.09102716,-99.581024,-0.9958103
2020-06-07,-99.43,-99.43,-0.09511969,-99.52512,-0.99525124
2020-06-08,-99.77,-99.77,0.034116555,-99.73588,-0.9973588
2020-06-09,-99.45,-99.45,0.06717078,-99.38283,-0.9938283
2020-06-10,-99.15,-99.15,-0.0111505,-99.161156,-0.99161154
2020-06-11,-99.17,-99.17,-0.07291601,-99.24291,-0.99242914
2020-06-12,-99.62,-99.62,0.05925245,-99.56075,-0.99560755
2020-06-13,-99.59,-99.59,-0.08689898,-99.676895,-0.99676895
2020-06-14,-99.58,-99.58,-0.04839518,-99.628395,-0.99628395
2020-06-15,-99.65,-99.65,0.042147826,-99.60786,-0.99607855
2020-06-16,-99.67,-99.67,-0.1527147,-99.822716,-0.9982272
2020-06-17,-99.59,-99.59,0.026222495,-99.563774,-0.9956377
2020-06-18,-99.24,-99.24,-0.039475348,-99.27947,-0.99279475
2020-06-19,-99.72,-99.72,0.0074166977,-99.712585,-0.99712586
2020-06-20,-99.63,-99.63,-0.0051377825,-99.63513,-0.9963513
2020-06-21,-99.77,-99.77,0.01371729,-99.75628,-0.99756277
2020-06-22,-97.45,-97.45,0.047112714,-97.402885,-0.9740288
2020-06-23,-96.53,-96.53,-0.051469754,-96.58147,-0.96581465
2020-06-24,-95.96,-95.96,0.096440546,-95.863556,-0.95863557
2020-06-25,-94.93,-94.93,0.049279217,-94.88072,-0.94880724
2020-06-26,-93.73,-93.73,0.057263244,-93.67274,-0.93672734
2020-06-27,-94.84,-94.84,0.07905809,-94.76094,-0.9476094
2020-06-28,-94.59,-94.59,0.05345278,-94.536545,-0.9453654
2020-06-29,-95.19,-95.19,0.05728673,-95.13271,-0.95132715
2020-06-30,-94.42,-94.42,0.0051304586,-94.41487,-0.9441487
2020-07-01,-94.28,-94.28,-0.09683363,-94.37683,-0.9437683
2020-07-02,-89.52,-89.52,-0.009165368,-89.52916,-0.89529157
2020-07-03,-93.94,-93.94,-0.052226145,-93.992226,-0.9399223
2020-07-04,-92.18,-92.18,-0.09655998,-92.27656,-0.92276555
2020-07-05,-92.6,-92.6,0.017540917,-92.58246,-0.9258246
2020-07-06,-96.22,-96.22,-0.03858685,-96.25859,-0.9625859
2020-07-07,-94.24,-94.24,-0.069891736,-94.30989,-0.9430989
2020-07-08,-95.07,-95.07,-0.07078738,-95.140785,-0.95140785
2020-07-09,-91.97,-91.97,0.018217184,-91.95178,-0.9195178
2020-07-10,-98.4,-98.4,0.024342686,-98.375656,-0.98375654
2020-07-11,-91.95,-91.95,0.08975379,-91.860245,-0.91860247
2020-07-12,-89.23,-89.23,-0.00094437384,-89.23095,-0.8923095
2020-07-13,-93.34,-93.34,0.070708565,-93.26929,-0.9326929
2020-07-14,-92.1,-92.1,0.09517023,-92.00483,-0.9200483
2020-07-15,-91.84,-91.84,0.07806052,-91.76193,-0.91761935
2020-07-16,-90.7,-90.7,-0.16053067,-90.86053,-0.9086053
2020-07-17,-90.15,-90.15,0.08338946,-90.06661,-0.9006661
2020-07-18,-87.83,-87.83,0.02304965,-87.80695,-0.8780695
2020-07-19,-89.73,-89.73,0.028760914,-89.70124,-0.8970124
2020-07-20,-93.6,-93.6,0.025194813,-93.57481,-0.93574804
2020-07-21,-92.03,-92.03,0.025977323,-92.00402,-0.9200402
2020-07-22,-95.68,-95.68,0.021678306,-95.658325,-0.95658326
2020-07-23,-93.64,-93.64,-0.024359066,-93.66436,-0.9366436
2020-07-24,-90.55,-90.55,-0.12906198,-90.67906,-0.9067906
2020-07-25,-86.35,-86.35,-0.0073919273,-86.35739,-0.8635739
2020-07-26,-89.14,-89.14,-0.05454843,-89.19455,-0.8919455
2020-07-27,-92.77,-92.77,0.07330955,-92.696686,-0.92696685
2020-07-28,-92.02,-92.02,-0.019598277,-92.0396,-0.920396
2020-07-29,-90.65,-90.65,0.0056653842,-90.64433,-0.90644336
2020-07-30,-91.22,-91.22,-0.057661857,-91.277664,-0.91277665
2020-07-31,-88.58,-88.58,-0.034655407,-88.614655,-0.88614655
2020-08-01,-85.06,-85.06,-0.0007827367,-85.06078,-0.8506078
2020-08-02,-88.23,-88.23,-0.10081084,-88.33081,-0.8833081
2020-08-03,-91.35,-91.35,0.020407181,-91.32959,-0.9132959
2020-08-04,-96.99,-96.99,-0.0071990117,-96.9972,-0.969972
2020-08-05,-88.56,-88.56,-0.08047355,-88.64047,-0.88640475
