date,trend_covid_topic
2020-07-16,25.622391174716764
2020-07-17,22.827221228384023
2020-07-18,22.827221228384023
2020-07-19,22.827221228384023
2020-07-20,26.08825283243888
2020-07-21,26.08825283243888
2020-07-22,23.293082886106145
2020-07-23,21.895497912939778
2020-07-24,22.361359570661897
2020-07-25,21.429636255217655
2020-07-26,21.895497912939778
2020-07-27,25.622391174716764
2020-07-28,27.48583780560525
2020-07-29,26.08825283243888
2020-07-30,24.690667859272512
2020-07-31,25.622391174716764
2020-08-01,21.895497912939778
2020-08-02,22.361359570661897
2020-08-03,23.75894454382827
2020-08-04,21.429636255217655
2020-08-05,46.58616577221229
2020-08-06,23.293082886106145
2020-08-07,20.497912939773407
2020-08-08,16.305158020274302
2020-08-09,18.634466308884917
2020-08-10,20.032051282051285
2020-08-11,22.361359570661897
2020-08-12,19.566189624329162
2020-08-13,19.566189624329162
2020-08-14,20.032051282051285
2020-08-15,16.771019677996424
2020-08-16,18.634466308884917
2020-08-17,20.497912939773407
2020-08-18,20.032051282051285
2020-08-19,20.497912939773407
2020-08-20,17.23688133571855
2020-08-21,19.100327966607036
2020-08-22,17.70274299344067
2020-08-23,18.634466308884917
2020-08-24,20.497912939773407
2020-08-25,20.032051282051285
2020-08-26,17.70274299344067
2020-08-27,15.373434704830055
2020-08-28,17.23688133571855
2020-08-29,14.886397517211472
2020-08-30,18.507413129506155
2020-08-31,20.92142353770261
2020-09-01,19.31208326557164
2020-09-02,16.495737789342442
2020-09-03,16.898072857375183
2020-09-04,16.898072857375183
2020-09-05,14.081727381145987
2020-09-06,15.288732585244217
2020-09-07,16.093402721309698
2020-09-08,18.105078061473414
2020-09-09,18.507413129506155
2020-09-10,16.495737789342442
2020-09-11,16.495737789342442
2020-09-12,13.679392313113246
2020-09-13,16.093402721309698
2020-09-14,19.31208326557164
2020-09-15,18.105078061473414
2020-09-16,17.300407925407928
2020-09-17,15.691067653276958
2020-09-18,16.495737789342442
2020-09-19,14.484062449178728
2020-09-20,14.484062449178728
2020-09-21,18.909748197538896
2020-09-22,18.909748197538896
2020-09-23,18.105078061473414
2020-09-24,15.691067653276958
2020-09-25,18.105078061473414
2020-09-26,15.691067653276958
2020-09-27,16.495737789342442
2020-09-28,20.519088469669867
2020-09-29,22.53076380983358
2020-09-30,18.105078061473414
2020-10-01,17.300407925407928
2020-10-02,40.23350680327425
2020-10-03,28.968124898357456
2020-10-04,26.554114490161005
2020-10-05,27.761119694259236
2020-10-06,26.151779422128264
2020-10-07,25.74944435409552
2020-10-08,21.323758605735353
2020-10-09,20.92142353770261
2020-10-10,16.898072857375183
2020-10-11,16.495737789342442
2020-10-12,18.507413129506155
2020-10-13,20.92142353770261
2020-10-14,17.70274299344067
2020-10-15,17.70274299344067
2020-10-16,19.31208326557164
2020-10-17,16.093402721309698
2020-10-18,18.105078061473414
2020-10-19,21.323758605735353
2020-10-20,22.12842874180084
2020-10-21,20.519088469669867
2020-10-22,18.909748197538896
2020-10-23,18.507413129506155
2020-10-24,18.507413129506155
2020-10-25,20.116753401637126
2020-10-26,21.726093673768094
2020-10-27,22.933098877866325
2020-10-28,24.944774218030037
2020-10-29,20.519088469669867
2020-10-30,22.12842874180084
2020-10-31,20.519088469669867
2020-11-01,22.12842874180084
2020-11-02,21.726093673768094
2020-11-03,19.31208326557164
2020-11-04,12.070052040982276
2020-11-05,14.484062449178728
2020-11-06,17.300407925407928
2020-11-07,17.70274299344067
2020-11-08,18.507413129506155
